code,prov,area_ha,sp,elev_mean,elev_min,elev_max,elevF,perim,lat,long,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,sp_abrev,especie
GR108011,GR,109.4017777,NA,1881.69,1722,2005,3high,7454.37,37.16586,-3.22023,0,0,0,0,0,0,0,0,0,0,1,3,NA,1,0,0,NA,NA,3,4,2,1,0,0,0,0,2,NA,NA
GR108012,GR,77.73545039999999,PINUS NIGRA SSP SALZM.,1450.72,1275,1561,2medium,7439.37,37.1582,-3.18341,0,0,0,1,1,2,0,0,0,0,3,NA,0,0,0,0,0,NA,1,3,0,0,1,1,0,0,0,pnig_sal,P. nigra
GR108013,GR,77.310128,PINUS NIGRA SSP SALZM.,1468.3,1369,1564,2medium,7718.21,37.16217,-3.18573,1,0,0,0,0,2,1,0,0,0,3,NA,0,0,0,0,0,NA,1,1,0,1,0,0,0,0,1,pnig_sal,P. nigra
GR108014,GR,284.8746893,PINUS SYLVESTRIS,1819.12,1566,2038,3high,9583.87,37.15908,-3.21036,0,0,1,1,2,3,0,0,0,0,2,4,NA,1,0,1,0,NA,3,4,2,1,0,0,0,0,2,psylv,P. sylvestris
GR108015,GR,178.25600759999998,PINUS NIGRA SSP SALZM.,1606.57,1478,1763,2medium,8311,37.15639,-3.19788,1,0,0,0,0,2,1,0,0,0,1,4,NA,1,0,1,0,NA,2,4,1,0,0,0,0,0,1,pnig_sal,P. nigra
GR108016,GR,79.10761169999999,PINUS NIGRA SSP SALZM.,1442.35,1312,1558,2medium,6724.85,37.15406,-3.18089,0,0,0,0,0,2,0,0,0,0,1,NA,0,0,0,1,0,NA,1,1,0,0,0,0,0,0,1,pnig_sal,P. nigra
GR108017,GR,92.6459005,PINUS NIGRA SSP SALZM.,1474.12,1345,1585,2medium,6429.43,37.15148,-3.17666,1,0,1,1,3,2,0,0,0,0,3,3,0,0,0,0,0,NA,2,3,0,1,0,0,0,0,0,pnig_sal,P. nigra
GR108018,GR,103.2010577,PINUS NIGRA SSP SALZM.,1643.22,1495,1779,2medium,5292.16,37.14582,-3.17566,1,0,1,1,3,2,0,0,0,0,3,NA,NA,0,NA,0,0,NA,2,4,1,1,0,1,1,1,1,pnig_sal,P. nigra
GR108019,GR,203.3121095,PINUS SYLVESTRIS,1744.76,1515,2009,3high,8834.62,37.14152,-3.20302,0,0,0,1,1,3,0,0,0,0,2,NA,NA,0,0,0,0,NA,3,4,2,1,1,1,0,1,2,psylv,P. sylvestris
GR108020,GR,67.1090004,PINUS NIGRA SSP SALZM.,1604.91,1496,1728,2medium,4101.97,37.14447,-3.18895,0,0,0,0,0,2,0,0,0,0,2,3,NA,0,NA,0,0,NA,2,3,1,2,0,0,0,0,0,pnig_sal,P. nigra
GR108021,GR,206.2034533,PINUS SYLVESTRIS,1844.17,1551,2039,3high,9276,37.14403,-3.21433,1,0,1,2,2,4,1,0,0,0,3,4,NA,1,0,2,0,NA,2,5,2,1,0,2,1,1,2,psylv,P. sylvestris
GR108022,GR,200.6152096,PINUS SYLVESTRIS,1847.29,1697,1989,3high,7254.76,37.13073,-3.20142,0,0,0,1,1,3,0,0,0,0,2,3,NA,0,NA,0,NA,NA,2,4,2,1,1,1,1,1,1,psylv,P. sylvestris
GR108023,GR,155.2391479,PINUS SYLVESTRIS,1759.29,1510,2012,3high,5164.24,37.13361,-3.17755,0,0,0,0,0,2,0,0,0,0,1,5,NA,1,0,0,0,NA,2,3,1,1,1,0,0,1,1,psylv,P. sylvestris
GR108024,GR,181.9284605,PINUS SYLVESTRIS,1666.53,1514,1773,2medium,6273.97,37.13172,-3.19047,0,0,0,0,1,2,0,0,0,0,1,3,NA,0,0,0,0,NA,2,3,1,2,0,0,0,1,1,psylv,P. sylvestris
GR108025,GR,227.77614989999998,PINUS SYLVESTRIS,1845.84,1605,1988,3high,8674.89,37.12038,-3.19004,0,0,0,0,1,3,0,0,0,0,1,3,NA,0,NA,0,0,NA,3,4,3,0,0,0,0,1,1,psylv,P. sylvestris
GR109001,GR,157.8255713,PINUS HALEPENSIS,860.65,609,1189,1low,8372.55,36.82112,-3.65095,NA,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR112001,GR,125.92198880000001,PINUS SYLVESTRIS,2075.08,1716,2280,3high,16277.01,36.9839,-3.23861,NA,NA,0,0,0,2,2,3,2,3,2,NA,1,2,1,NA,0,NA,1,2,0,1,0,1,0,0,2,psylv,P. sylvestris
GR112002,GR,7.6087487,PINUS SYLVESTRIS,1514.3,1461,1561,2medium,1265.3,36.96331,-3.21387,NA,NA,0,0,1,3,2,0,0,0,1,NA,0,0,0,1,1,NA,1,2,0,1,0,0,0,0,1,psylv,P. sylvestris
GR112003,GR,61.515130400000004,PINUS SYLVESTRIS,1856.21,1641,2006,3high,5900.9,36.96962,-3.24347,NA,NA,0,0,0,2,2,3,2,3,2,NA,1,0,1,2,1,NA,1,1,0,0,0,1,0,0,2,psylv,P. sylvestris
GR114001,GR,128.9604254,PINUS HALEPENSIS,1339.26,1250,1498,2medium,5222.21,37.16837,-3.05489,1,0,0,0,2,4,0,0,0,0,3,4,0,0,NA,0,0,NA,0,1,0,0,0,2,1,1,1,phale,P. halpensis
GR116001,GR,12.5395527,PINUS SYLVESTRIS,2305,2103,2498,3high,3222.58,36.98514,-3.4608,NA,NA,0,0,0,0,NA,1,1,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,psylv,P. sylvestris
GR116002,GR,49.4063207,PINUS SYLVESTRIS,1977.55,1798,2157,3high,7008.15,36.96892,-3.44541,NA,NA,0,0,0,3,NA,3,0,0,0,NA,1,NA,0,1,0,NA,1,1,0,1,0,0,0,1,2,psylv,P. sylvestris
GR116004,GR,51.296444699999995,PINUS SYLVESTRIS,1848.29,1719,2018,3high,6142.81,36.9647,-3.46591,NA,NA,0,0,1,3,NA,3,1,0,1,NA,2,NA,NA,0,0,NA,2,1,0,1,0,1,1,1,4,psylv,P. sylvestris
GR116005,GR,40.1128229,PINUS SYLVESTRIS,1625.32,1430,1819,2medium,3699.19,36.95988,-3.46284,NA,NA,0,0,1,3,NA,3,1,0,1,NA,0,NA,NA,0,0,NA,2,2,1,0,0,1,1,0,2,psylv,P. sylvestris
GR116006,GR,4.243490400000001,PINUS SYLVESTRIS,1444.65,1383,1515,2medium,991.65,36.94296,-3.46009,NA,NA,0,0,0,3,3,2,0,0,1,NA,NA,2,3,3,1,NA,2,1,0,3,0,0,0,0,1,psylv,P. sylvestris
GR116007,GR,36.676996100000004,PINUS CANARIENSIS,768.1,514,1012,1low,5133.13,36.92399,-3.49225,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,NA,3,3,3,3,4,NA,3,3,2,1,0,3,2,2,3,pcana,NA
GR116008,GR,6.6468732,PINUS PINASTER,1432.77,1393,1476,2medium,1453.45,36.94507,-3.49065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,2,2,1,0,2,2,2,2,2,ppinas,P. pinaster
GR117001,GR,290.4734257,PINUS NIGRA SSP SALZM.,1447.03,1276,1607,2medium,11643.3,37.15814,-3.15594,0,0,0,0,0,1,0,0,0,0,1,NA,1,0,0,0,0,NA,1,2,1,0,0,0,0,0,0,pnig_sal,P. nigra
GR117002,GR,312.27169150000003,PINUS HALEPENSIS,1486.15,1311,1744,2medium,9078.39,37.15725,-3.11834,1,0,0,1,1,2,0,0,0,0,1,NA,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,phale,P. halpensis
GR117003,GR,205.83342,PINUS NIGRA SSP SALZM.,1517.65,1347,1710,2medium,8388.45,37.14838,-3.13849,1,0,0,0,1,2,0,0,0,1,3,2,0,0,0,0,0,NA,1,2,1,0,0,1,0,0,0,pnig_sal,P. nigra
GR117004,GR,155.5008538,PINUS NIGRA SSP SALZM.,1507.83,1327,1665,2medium,6643.07,37.14921,-3.15053,1,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,NA,1,1,1,0,0,1,0,0,0,pnig_sal,P. nigra
GR117005,GR,193.4297899,PINUS NIGRA SSP SALZM.,1556.2,1379,1735,2medium,8498.86,37.14747,-3.12664,1,0,0,1,1,2,0,0,0,0,1,3,NA,0,0,0,0,NA,2,2,2,1,0,1,0,0,0,pnig_sal,P. nigra
GR117006,GR,350.5772733,PINUS SYLVESTRIS,1770.81,1530,2008,3high,10541.64,37.13491,-3.16485,0,0,0,0,1,3,0,0,0,0,2,3,NA,0,0,0,0,NA,2,3,1,1,0,1,0,0,0,psylv,P. sylvestris
GR117007,GR,363.9918356,PINUS SYLVESTRIS,1794.81,1537,2048,3high,10680.42,37.12933,-3.15208,0,0,0,2,2,4,0,0,0,0,3,4,NA,0,0,0,0,NA,3,4,2,1,0,1,0,0,1,psylv,P. sylvestris
GR117008,GR,177.498519,PINUS SYLVESTRIS,1778.12,1594,1998,3high,8728.72,37.12921,-3.14061,0,0,0,0,2,4,0,0,0,0,3,4,NA,1,0,0,0,NA,2,4,2,1,1,2,1,0,1,psylv,P. sylvestris
GR117009,GR,293.9026279,PINUS SYLVESTRIS,1822.09,1596,2082,3high,8498.98,37.1346,-3.12499,1,0,0,0,1,3,0,0,0,0,2,3,3,1,0,0,0,NA,2,4,2,1,0,2,1,0,1,psylv,P. sylvestris
GR117010,GR,227.9879361,PINUS SYLVESTRIS,1940.9,1684,2116,3high,10913.05,37.11642,-3.13097,0,0,0,0,0,2,0,0,0,0,1,3,NA,0,0,0,NA,NA,2,4,2,0,0,2,1,1,2,psylv,P. sylvestris
GR119001,GR,42.2881091,PINUS SYLVESTRIS,2247.6,2087,2350,3high,4129.05,36.97583,-3.4786,NA,NA,0,0,1,1,2,1,1,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,psylv,P. sylvestris
GR119003,GR,8.1686443,PINUS SYLVESTRIS,2013.88,1954,2073,3high,2553.94,36.97755,-3.48915,NA,NA,0,0,1,1,2,1,1,1,1,NA,2,NA,NA,NA,NA,NA,0,0,0,2,1,1,1,1,1,psylv,P. sylvestris
GR119004,GR,255.08281000000002,PINUS PINASTER,1452.8,1117,1852,2medium,20687.26,36.96791,-3.51032,NA,NA,0,1,4,4,4,1,1,2,3,4,4,NA,2,2,1,NA,1,1,1,1,2,2,2,2,2,ppinas,P. pinaster
GR119005,GR,85.333278,PINUS HALEPENSIS,1064.79,805,1270,1low,12639.47,36.96429,-3.52813,NA,NA,0,0,4,1,2,1,1,1,1,3,1,NA,1,1,1,NA,1,0,1,0,1,1,2,2,2,phale,P. halpensis
GR119006,GR,96.5333189,PINUS PINASTER,2111.82,1965,2255,3high,4385.37,36.97014,-3.48206,NA,NA,0,0,1,1,2,1,1,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,1,0,1,1,1,ppinas,P. pinaster
GR119008,GR,79.7659789,PINUS SYLVESTRIS,1862.66,1613,1996,3high,5223.3,36.9656,-3.48944,NA,NA,0,0,1,1,2,1,1,1,1,NA,3,NA,NA,NA,NA,NA,0,0,0,1,1,1,2,2,2,psylv,P. sylvestris
GR119009,GR,31.740652100000002,PINUS PINASTER,2185.2,2112,2305,3high,2649.67,36.96621,-3.47565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,1,0,1,1,1,ppinas,P. pinaster
GR119011,GR,26.1756228,PINUS SYLVESTRIS,2054.38,1972,2140,3high,2439.04,36.96194,-3.47839,NA,NA,0,0,1,3,3,1,1,0,1,NA,1,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,1,1,psylv,P. sylvestris
GR119012,GR,42.3102012,PINUS HALEPENSIS,800.6,665,900,1low,5292.53,36.95953,-3.5704,NA,4,1,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,phale,P. halpensis
GR119013,GR,25.4265588,PINUS SYLVESTRIS,1888.75,1744,2007,3high,2394.15,36.96051,-3.48564,NA,NA,0,0,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,2,0,0,1,0,0,1,1,1,psylv,P. sylvestris
GR119014,GR,43.0209464,PINUS SYLVESTRIS,1880.61,1756,2007,3high,2865.52,36.95715,-3.48243,NA,NA,0,0,1,3,3,1,1,1,1,2,2,NA,0,NA,0,NA,1,0,0,1,1,1,1,1,2,psylv,P. sylvestris
GR119016,GR,12.532495299999999,PINUS PINASTER,1671.39,1562,1761,2medium,2088.22,36.95736,-3.49174,NA,NA,0,0,1,2,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,ppinas,P. pinaster
GR119017,GR,33.8756283,PINUS SYLVESTRIS,1690.27,1508,1808,2medium,2858.16,36.95304,-3.48683,NA,NA,0,0,1,3,3,1,1,1,2,2,2,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,2,psylv,P. sylvestris
GR119018,GR,188.04109240000003,PINUS SYLVESTRIS,1307.59,1017,1736,2medium,14778.59,36.94535,-3.50118,NA,NA,0,0,1,1,2,1,1,0,2,2,2,NA,1,0,0,NA,0,0,0,1,1,2,2,2,2,psylv,P. sylvestris
GR119019,GR,144.4703311,PINUS HALEPENSIS,847.6,668,1216,1low,12606.6,36.94189,-3.53573,NA,NA,0,0,1,1,1,1,1,1,1,NA,1,1,0,1,1,NA,1,0,1,1,2,1,1,1,1,phale,P. halpensis
GR119020,GR,24.6546737,NA,1009.86,885,1083,1low,3129.9,36.94749,-3.52533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,NA,NA
GR120001,GR,161.7179563,PINUS PINASTER,1036.7,806,1354,1low,5985.81,36.86207,-3.68262,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,ppinas,P. pinaster
GR120002,GR,312.3100461,PINUS PINASTER,1079.92,849,1373,1low,10542.16,36.86068,-3.70359,NA,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,ppinas,P. pinaster
GR120003,GR,149.924979,PINUS PINASTER,1041.69,883,1328,1low,8194.45,36.85447,-3.71348,NA,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1,1,2,ppinas,P. pinaster
GR120004,GR,271.9515245,PINUS PINASTER,955.43,689,1300,1low,8167.47,36.85145,-3.67268,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,2,1,1,1,0,1,ppinas,P. pinaster
GR120005,GR,248.96572749999999,PINUS PINASTER,875.94,530,1153,1low,11860.95,36.84443,-3.69686,NA,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,1,2,2,2,2,2,1,1,1,3,2,1,2,ppinas,P. pinaster
GR120006,GR,114.2631063,PINUS PINASTER,1124.56,926,1267,1low,7460.95,36.84167,-3.7129,NA,1,0,NA,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,ppinas,P. pinaster
GR120007,GR,76.150607,PINUS PINASTER,949.69,672,1161,1low,7460.75,36.83592,-3.66387,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,1,1,1,1,3,2,1,1,ppinas,P. pinaster
GR120008,GR,38.9934911,PINUS HALEPENSIS,510.53,322,697,0verylow,4724.87,36.83268,-3.68873,NA,1,0,NA,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,1,0,1,3,2,1,1,phale,P. halpensis
GR120009,GR,102.1116641,PINUS HALEPENSIS,887.38,647,1054,1low,7361.48,36.82612,-3.66066,NA,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,3,2,1,1,phale,P. halpensis
GR120010,GR,28.2142249,PINUS HALEPENSIS,377.76,196,565,0verylow,4995.15,36.82283,-3.68759,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,3,2,1,1,phale,P. halpensis
GR128001,GR,155.6463278,PINUS HALEPENSIS,1028.12,923,1111,1low,19817.78,37.28926,-3.21853,NA,1,0,0,1,1,2,1,0,0,1,1,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,phale,P. halpensis
GR133001,GR,349.5204896,PINUS HALEPENSIS,636.5,309,1024,1low,21525.28,36.80543,-3.60576,NA,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,phale,P. halpensis
GR133002,GR,141.4529038,PINUS HALEPENSIS,629.92,377,993,1low,9708.58,36.80433,-3.58585,NA,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,phale,P. halpensis
GR133003,GR,40.7705359,PINUS HALEPENSIS,286.91,123,445,0verylow,6753.61,36.79028,-3.58655,NA,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,3,3,3,2,phale,P. halpensis
GR134002,GR,241.76964619999998,PINUS HALEPENSIS,1072.11,855,1250,1low,14072.66,37.11032,-3.54679,NA,1,1,0,NA,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,2,0,0,0,2,phale,P. halpensis
GR134003,GR,89.8157954,PINUS PINASTER,1355.59,1071,1670,2medium,5956.69,37.11646,-3.51387,NA,0,0,0,1,2,3,2,0,1,1,NA,1,0,NA,2,1,NA,2,1,0,0,0,1,0,0,2,ppinas,P. pinaster
GR134004,GR,28.7157553,PINUS SYLVESTRIS,1985.55,1882,2069,3high,2234.82,37.11844,-3.44266,NA,2,0,0,1,3,4,1,0,2,0,NA,2,0,2,3,0,NA,0,0,0,0,4,3,1,2,2,psylv,P. sylvestris
GR134005,GR,271.99623199999996,PINUS PINASTER,1249.31,1006,1501,2medium,9752.74,37.10845,-3.5243,NA,1,0,0,0,1,3,2,0,1,0,NA,0,0,1,2,0,NA,1,1,0,1,0,0,0,0,2,ppinas,P. pinaster
GR134006,GR,144.5267679,PINUS PINASTER,1400.34,1114,1679,2medium,5674.78,37.11379,-3.50307,NA,0,0,0,1,2,3,2,0,0,0,NA,1,1,NA,2,3,NA,2,1,0,0,1,0,0,0,2,ppinas,P. pinaster
GR134007,GR,17.237624,PINUS SYLVESTRIS,2023.31,1953,2099,3high,1885.24,37.11821,-3.43669,NA,1,0,0,0,1,3,1,0,1,0,NA,1,0,1,3,1,NA,1,0,0,0,4,1,1,2,2,psylv,P. sylvestris
GR134008,GR,121.9538261,PINUS NIGRA SSP SALZM.,1563.15,1271,1676,2medium,7683.29,37.11239,-3.45663,NA,1,0,0,1,2,3,2,0,1,0,NA,0,0,0,2,0,NA,0,0,0,3,2,0,0,0,2,pnig_sal,P. nigra
GR134009,GR,16.0663125,PINUS SYLVESTRIS,2068.4,1943,2167,3high,2065.85,37.11417,-3.42782,NA,1,0,0,0,1,2,2,1,1,0,NA,1,0,0,1,0,NA,3,1,0,1,2,2,1,3,0,psylv,P. sylvestris
GR134010,GR,147.2353766,PINUS SYLVESTRIS,2117.41,1802,2264,3high,18677.54,37.1069,-3.41573,NA,1,0,0,0,1,2,2,1,0,0,NA,0,0,0,0,0,NA,2,1,0,1,1,0,0,0,1,psylv,P. sylvestris
GR134011,GR,55.315053000000006,PINUS SYLVESTRIS,1809.18,1681,1926,3high,4184.68,37.10983,-3.43891,NA,1,0,0,0,1,3,1,0,1,0,NA,0,0,0,0,1,NA,2,1,0,1,2,1,1,0,1,psylv,P. sylvestris
GR134012,GR,135.5904216,PINUS SYLVESTRIS,1838.88,1557,2058,3high,12010.44,37.1035,-3.42882,NA,1,0,0,0,1,1,1,0,1,0,NA,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,2,psylv,P. sylvestris
GR134013,GR,28.6953891,PINUS SYLVESTRIS,1604.18,1492,1700,2medium,2424.94,37.109,-3.51168,NA,1,0,0,0,3,4,3,0,2,2,NA,1,0,NA,3,3,NA,2,1,0,0,2,3,0,0,2,psylv,P. sylvestris
GR134014,GR,77.0562149,PINUS PINASTER,1521.06,1200,1708,2medium,7346.55,37.10116,-3.51759,NA,1,0,0,0,1,3,2,0,2,1,NA,1,0,NA,2,1,NA,2,1,0,0,4,4,0,0,2,ppinas,P. pinaster
GR134015,GR,188.78614040000002,PINUS SYLVESTRIS,1725.13,1512,1851,3high,6548.02,37.10221,-3.50192,NA,1,0,0,0,3,4,3,0,0,0,NA,0,0,NA,3,5,NA,2,3,1,0,1,3,0,0,2,psylv,P. sylvestris
GR134016,GR,238.7192383,PINUS PINASTER,1563.8,1224,1799,2medium,11534.74,37.09379,-3.51502,NA,1,0,0,0,1,3,2,0,0,0,NA,0,0,NA,3,4,NA,2,1,0,0,4,4,0,0,2,ppinas,P. pinaster
GR134017,GR,234.4247474,PINUS SYLVESTRIS,1624.19,1288,1858,2medium,8116.03,37.08943,-3.49837,1,NA,1,0,NA,1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,2,3,0,0,0,2,psylv,P. sylvestris
GR134018,GR,129.7451861,PINUS SYLVESTRIS,1784.85,1538,1994,3high,7758.86,37.08768,-3.46966,2,NA,0,0,NA,4,4,3,2,0,0,NA,1,0,1,3,3,NA,3,0,0,0,2,3,0,0,2,psylv,P. sylvestris
GR134019,GR,197.92531440000002,PINUS SYLVESTRIS,1582.71,1342,1979,2medium,8460.97,37.08325,-3.4954,1,NA,0,0,NA,3,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,0,3,0,0,0,1,psylv,P. sylvestris
GR134020,GR,67.1681437,PINUS SYLVESTRIS,1859.69,1673,2035,3high,6654.88,37.0831,-3.46235,1,NA,0,0,NA,3,3,3,0,0,0,NA,0,0,0,3,3,NA,3,1,0,1,0,3,0,0,2,psylv,P. sylvestris
GR134021,GR,145.8771812,PINUS SYLVESTRIS,1801.9,1538,2080,3high,6734.9,37.07872,-3.47526,1,NA,0,0,NA,4,3,3,0,0,0,NA,0,0,0,3,3,NA,3,1,0,0,3,3,0,0,2,psylv,P. sylvestris
GR140001,GR,116.09844539999999,PINUS HALEPENSIS,757.98,448,1000,1low,4671.77,36.78071,-3.43128,NA,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,2,2,2,1,0,0,0,2,0,0,1,phale,P. halpensis
GR140002,GR,317.2403949,PINUS HALEPENSIS,338.41,199,508,0verylow,10024.72,36.77653,-3.48441,NA,1,0,0,1,2,2,2,1,1,1,1,0,0,1,3,3,3,3,0,1,1,1,3,3,3,3,phale,P. halpensis
GR140003,GR,121.3913122,PINUS HALEPENSIS,251.2,97,400,0verylow,8802.8,36.77288,-3.50131,NA,1,1,1,2,3,2,2,1,1,1,1,0,0,1,1,4,4,3,0,1,0,0,1,3,4,3,phale,P. halpensis
GR140004,GR,102.99566180000001,PINUS HALEPENSIS,642.01,402,921,1low,7177.66,36.7706,-3.42695,NA,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR140006,GR,111.4781895,PINUS HALEPENSIS,225.7,102,362,0verylow,11209.43,36.76422,-3.48493,NA,1,3,1,2,3,2,2,1,1,1,1,0,0,1,1,3,3,1,0,0,0,0,0,1,1,0,phale,P. halpensis
GR140007,GR,73.4929838,PINUS HALEPENSIS,498.79,339,646,0verylow,6124.9,36.75151,-3.43161,NA,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR140008,GR,29.2507338,PINUS HALEPENSIS,677.87,570,784,1low,2898.19,36.75132,-3.4214,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR140010,GR,71.520812,PINUS HALEPENSIS,662.8,326,813,1low,8254.41,36.74592,-3.42263,NA,1,0,0,1,1,1,1,1,1,0,1,0,1,NA,2,2,2,2,1,0,0,0,0,0,0,0,phale,P. halpensis
GR140011,GR,95.5941138,PINUS HALEPENSIS,547.52,356,731,0verylow,7312.8,36.73697,-3.42828,NA,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,0,0,0,1,0,0,0,0,phale,P. halpensis
GR140013,GR,77.78323569999999,PINUS HALEPENSIS,441.06,316,545,0verylow,6578.83,36.72997,-3.4309,NA,1,0,0,1,1,1,1,1,1,0,2,1,1,NA,1,1,1,1,0,0,0,1,0,0,0,2,phale,P. halpensis
GR140014,GR,66.3495412,PINUS HALEPENSIS,265.88,130,400,0verylow,5856.91,36.77293,-3.51083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,3,3,3,1,1,0,1,2,3,3,3,phale,P. halpensis
GR143001,GR,26.9588327,PINUS SYLVESTRIS,2266.58,2168,2389,3high,3146.88,37.01345,-3.4738,NA,NA,0,0,1,1,2,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,1,1,1,0,psylv,P. sylvestris
GR143002,GR,43.3600165,PINUS SYLVESTRIS,1988.46,1802,2175,3high,4841.44,37.00897,-3.4924,NA,NA,0,0,4,5,4,1,2,0,0,NA,2,NA,0,0,0,NA,0,2,1,2,1,1,2,2,1,psylv,P. sylvestris
GR143003,GR,101.2916767,PINUS SYLVESTRIS,1816.99,1599,1966,3high,6968.08,37.00565,-3.50749,NA,NA,0,0,4,5,4,1,2,2,4,3,3,0,0,1,1,NA,4,4,1,1,2,2,2,2,2,psylv,P. sylvestris
GR143004,GR,49.6761487,PINUS HALEPENSIS,1687.68,1636,1735,2medium,2971.92,37.00109,-3.52181,NA,NA,0,0,4,5,5,1,0,1,1,NA,2,0,1,1,1,NA,3,3,1,0,1,1,2,1,2,phale,P. halpensis
GR143005,GR,14.9183854,PINUS HALEPENSIS,1709.31,1645,1782,3high,2045.76,36.98442,-3.50047,NA,NA,0,0,1,3,3,1,1,1,4,3,2,NA,NA,0,NA,NA,0,0,0,0,1,1,1,1,1,phale,P. halpensis
GR143006,GR,51.0090288,PINUS SYLVESTRIS,2191.55,2051,2288,3high,4748.17,36.98214,-3.48072,NA,NA,0,0,1,1,1,1,1,0,0,NA,0,NA,0,0,0,NA,0,1,0,0,1,0,0,1,0,psylv,P. sylvestris
GR144001,GR,99.13417539999999,PINUS HALEPENSIS,1192.9,1109,1265,1low,7104.64,37.27662,-3.53516,0,0,1,1,1,1,0,0,1,2,NA,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,phale,P. halpensis
GR144002,GR,151.97864439999998,PINUS HALEPENSIS,1328.63,1188,1517,2medium,5686.18,37.2755,-3.51805,2,0,1,1,1,1,0,0,1,2,NA,1,0,0,1,0,0,0,1,0,0,0,2,2,0,0,1,phale,P. halpensis
GR144003,GR,188.7314085,PINUS PINASTER,1267.55,1083,1481,2medium,8163.56,37.27056,-3.54082,1,0,1,1,1,0,NA,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,1,ppinas,P. pinaster
GR144004,GR,137.1387273,PINUS HALEPENSIS,1245.79,1089,1445,2medium,6687.22,37.26537,-3.56032,1,0,1,1,1,1,NA,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR144005,GR,68.1176627,PINUS PINASTER,1430.02,1356,1481,2medium,5424.23,37.26352,-3.54891,0,0,1,0,1,1,NA,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ppinas,P. pinaster
